Accelerator,Steering Wheel,Brake
0.0,0.49186925000000004,1.0
0.0,0.49285812500000004,1.0
0.0,0.49659387499999996,1.0
0.0,0.49659387499999996,1.0
0.0,0.49794900000000003,1.0
0.0,0.49978025000000004,1.0
0.0,0.5005493750000001,1.0
0.0,0.501574875,1.0
0.0,0.501574875,1.0
0.0,0.502380625,1.0
0.0,0.502820125,1.0
0.0,0.503552625,1.0
0.0,0.503552625,1.0
0.0,0.5062995,1.0
0.0,0.5101451250000001,1.0
0.0,0.5164080000000001,1.0
0.0,0.520803,0.0
0.0,0.520803,0.0
0.0,0.5275786241666667,0.0
0.0,0.5368813733333333,0.0
0.0,0.5569885,0.0
0.055,0.5569885,0.0
0.055,0.5697340008333334,0.0
0.08800000000000001,0.5839078708333333,0.0
0.092,0.5980817475,0.0
0.106,0.6273817441666667,0.0
0.106,0.6273817441666667,0.0
0.11,0.6370507433333333,0.0
0.127,0.6426543683333333,0.0
0.12900001,0.6483312483333333,0.0
0.131,0.6483312483333333,0.0
0.131,0.6518106208333333,0.0
0.146,0.658806,0.0
0.152,0.6673029966666667,0.0
0.153,0.6777411141666666,0.0
0.153,0.6777411141666666,0.0
0.153,0.6809641266666667,0.0
0.153,0.6833081183333334,0.0
0.15400001,0.69055987,0.0
0.155,0.6951379900000001,0.0
0.155,0.6951379900000001,0.0
0.155,0.6977383675000001,0.0
0.156,0.6980679958333333,0.0
0.18100000000000002,0.6963099925,0.0
0.18100000000000002,0.6963099925,0.0
0.18100000000000002,0.6934166208333333,0.0
0.18200001,0.690083745,0.0
0.201,0.6863113658333333,0.0
0.20800001,0.6863113658333333,0.0
0.20800001,0.6833813733333333,0.0
0.221,0.6804147466666667,0.0
0.225,0.6759831241666667,0.0
0.226,0.6638236233333333,0.0
0.23,0.6638236233333333,0.0
0.23,0.6564986166666668,0.0
0.23200001,0.648551,0.0
0.23200001,0.6305681224999999,0.0
0.23200001,0.6305681224999999,0.0
0.23200001,0.6209723666666667,0.0
0.23200001,0.6086663691666666,0.0
0.23200001,0.5932472483333333,0.0
0.23200001,0.5678295008333333,0.0
0.23200001,0.5678295008333333,0.0
0.23200001,0.5621526208333334,0.0
0.23200001,0.5573181216666666,0.0
0.23200001,0.54080025,0.0
0.23200001,0.5309115,0.0
0.23200001,0.5309115,0.0
